Code,AU2013_NAM,area_sqkm,v0.0,v1.0,v10.0,v11.0,v12.0,v13.0,v2.0,v3.0,v4.0,v5.0,v6.0,v7.0,v8.0,v9.0
527112,Taupiri Community,1.7310273,0,0,0,0,0,0.002725167,0.008175501,0.132533951,0.013625835,0.669755189,0.118681019,0,0.005450334,0.049053004
527122,Gordonton,42.8809816,0,0,0.008897952,0,0,0,0,0.005931968,0.002224488,0.973491519,0,0,0,0.009454074
527123,Kainui,109.206997,0,0,0.012855981,0,0,0.006617049,0.010776337,0.028680182,0.004537405,0.860777283,0.031137943,0.005671757,0.004348347,0.034597715
527124,Newstead,8.22565254,0,0,0.01593916,0,0,0,0.00698287,0.141453927,0,0.83236031,0,0.001442114,0,0.001821618
527125,Eureka,122.157054,0,0,0.023690958,0,0,0.001128141,0.006580822,0.013315478,0.002256282,0.952338901,0,0,0.00056407,0.000125349
527131,Tamahere-Tauwhare,130.004352,0,0,0.045387656,0,0,0.004941398,0.008125855,0.018791692,0.008052649,0.879330101,0.002196177,0.008674899,0,0.024499574
527133,Hautapu,48.9409771,0,0,0.01192093,0,0,0.003606332,0.009516709,0.029620144,0.01582779,0.918989628,0.001202111,0.005710025,0,0.003606332
527134,Swayne,1.26007544,0,0,0.02434999,0,0,0,0,0.283860977,0.004869998,0.686919035,0,0,0,0
527210,Waerenga,458.014068,0,0,0.009680707,0,0,0.072860054,0.005095109,0.005434783,0.037194293,0.712805707,0.077955163,0.01732337,0,0.061650815
527221,Maramarua,267.092421,0.003074508,0,0.034844424,0,0,0.121016052,0.006149016,0.005197383,0.134765935,0.605279532,0.00512418,0.036894096,0.004099344,0.04355553
527222,Meremere,0.56947246,0,0,0,0,0,0.096308649,0,0.169141464,0,0.677976973,0,0.040409224,0,0.016163689
527401,Huntly West,7.33442427,0,0,0,0,0,0.052610857,0.004429352,0.184556327,0.004429352,0.420788425,0.303656676,0.011811605,0.016240957,0.001476451
527402,Huntly East,39.8768872,0,0,0,0,0,0.029235659,0.032155529,0.06153903,0.017740982,0.557547309,0.057288587,0.11032673,0.009979302,0.124186872
527501,Cambridge North,1.81152856,0,0,0.041858955,0,0,0,0.048559151,0.651715834,0.006631122,0.251234937,0,0,0,0
527502,Cambridge West,2.39911543,0,0,0,0,0,0,0.002637159,0.533073804,0,0.438152912,0.02455383,0.001582295,0,0
527503,Cambridge Central,2.535572,0,0,0,0,0,0,0.152355181,0.440777618,0.022177986,0.250326907,0.058726982,0.038157509,0,0.037477817
527504,Leamington West,3.92630128,0,0,0.050050928,0,0,0,0.046138152,0.243981001,0.005217035,0.614469664,0.026462478,0,0.005380067,0.008300675
527505,Leamington East,2.89251788,0,0,0,0,0,0,0.000793772,0.445833546,0,0.517257933,0.017094453,0,0,0.019020296
