Code,EI_min_cor,EI_max_cor,EI_avg_cor,GI_min_cor,GI_max_cor,GI_avg_cor
182,0.0,30.404,5.65055882352941,0.0,30.404,8.76499237472767
183,0.0,30.404,5.65055882352941,0.0,30.404,8.76499237472767
184,0.0,28.632,5.6991316872428,0.0,28.632,8.67253909465021
185,0.0,28.632,5.6991316872428,0.0,28.632,8.67253909465021
186,0.0,28.632,5.6991316872428,0.0,28.632,8.67253909465021
187,0.0,28.632,5.6991316872428,0.0,28.632,8.67253909465021
188,0.0,29.223,5.41211111111111,0.0,29.223,8.07725132275132
189,0.0,29.223,5.41211111111111,0.0,29.223,8.07725132275132
190,0.0,29.223,5.41211111111111,0.0,29.223,8.07725132275132
191,0.0,29.223,5.41211111111111,0.0,29.223,8.07725132275132
192,0.0,31.149,5.56413580246914,0.0,31.149,8.25420096021948
193,0.0,31.149,5.56413580246914,0.0,31.149,8.25420096021948
194,0.0,31.092,4.50674256223437,0.0,31.092,7.00821007893139
195,0.0,31.092,4.50674256223437,0.0,31.092,7.00821007893139
196,0.0,31.092,4.50674256223437,0.0,31.092,7.00821007893139
197,0.0,31.092,4.50674256223437,0.0,31.092,7.00821007893139
198,0.0,31.092,4.50674256223437,0.0,31.092,7.00821007893139
199,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
200,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
201,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
202,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
203,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
204,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
205,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
206,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
207,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
208,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
209,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
210,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
211,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
212,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
213,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
214,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
215,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
216,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
217,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
218,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
219,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
220,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
221,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
222,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
223,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
224,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
225,0.0,30.404,5.65055882352941,0.0,30.404,8.76499237472767
226,0.0,30.404,5.65055882352941,0.0,30.404,8.76499237472767
227,0.0,30.404,5.65055882352941,0.0,30.404,8.76499237472767
228,0.0,28.632,5.6991316872428,0.0,28.632,8.67253909465021
229,0.0,28.632,5.6991316872428,0.0,28.632,8.67253909465021
230,0.0,28.632,5.6991316872428,0.0,28.632,8.67253909465021
231,0.0,28.632,5.6991316872428,0.0,28.632,8.67253909465021
232,0.0,28.632,5.6991316872428,0.0,28.632,8.67253909465021
233,0.0,29.223,5.41211111111111,0.0,29.223,8.07725132275132
234,0.0,29.223,5.41211111111111,0.0,29.223,8.07725132275132
235,0.0,29.223,5.41211111111111,0.0,29.223,8.07725132275132
236,0.0,29.223,5.41211111111111,0.0,29.223,8.07725132275132
237,0.0,29.223,5.41211111111111,0.0,29.223,8.07725132275132
238,0.0,31.092,4.50674256223437,0.0,31.092,7.00821007893139
239,0.0,31.092,4.50674256223437,0.0,31.092,7.00821007893139
240,0.0,31.092,4.50674256223437,0.0,31.092,7.00821007893139
241,0.0,27.402,4.44499355877617,0.0,27.402,6.94588405797101
242,0.0,31.092,4.50674256223437,0.0,31.092,7.00821007893139
243,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
244,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
245,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
246,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
247,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
248,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
249,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
250,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
251,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
252,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
253,0.0,34.037,6.3538521412037,0.0,34.037,10.5516267361111
254,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
255,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
256,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
257,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
258,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
259,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
260,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
261,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
262,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
