Code,AU2013_NAM,EI_min,EI_max,EI_mean,EI_count,EI_median,EI_stdev,GI_min,GI_max,GI_mean,GI_count,GI_median,GI_stdev,Latitude,Longitude,EI,GI,generations,CS,HS,DS,WS,EI_min_cor,EI_max_cor,EI_avg_cor,GI_min_cor,GI_max_cor,GI_avg_cor
569900,Petone Central,39.513,39.513,39.513,1,39.513,,39.513,39.513,39.513,1,39.513,,-41.225,174.875,39.513,39.513,2.79,0,0,0,0,39.513,39.513,39.513,39.513,39.513,39.513
570000,Esplanade,,,,0,,,,,,0,,,-41.225,174.875,39.513,39.513,2.79,0,0,0,0,39.513,39.513,39.513,39.513,39.513,39.513
570100,Wilford,,,,0,,,,,,0,,,-41.225,174.875,39.513,39.513,2.79,0,0,0,0,39.513,39.513,39.513,39.513,39.513,39.513
570300,Eastbourne,32.787,32.787,32.787,1,32.787,,32.787,32.787,32.787,1,32.787,,-41.275,174.925,32.787,32.787,2.57,0,0,0,0,32.787,32.787,32.787,32.787,32.787,32.787
570400,Titahi Bay North,,,,0,,,,,,0,,,-41.125,174.825,37.748,37.748,2.7,0,0,0,0,37.748,37.748,37.748,37.748,37.748,37.748
570500,Onepoto,,,,0,,,,,,0,,,-41.125,174.875,39.115,39.115,2.71,0,0,0,0,39.115,39.115,39.115,39.115,39.115,39.115
570600,Titahi Bay South,,,,0,,,,,,0,,,-41.125,174.825,37.748,37.748,2.7,0,0,0,0,37.748,37.748,37.748,37.748,37.748,37.748
570700,Elsdon-Takapuwahia,37.748,37.748,37.748,1,37.748,,37.748,37.748,37.748,1,37.748,,-41.125,174.825,37.748,37.748,2.7,0,0,0,0,37.748,37.748,37.748,37.748,37.748,37.748
570800,Porirua Central,,,,0,,,,,,0,,,-41.125,174.825,37.748,37.748,2.7,0,0,0,0,37.748,37.748,37.748,37.748,37.748,37.748
570900,Porirua East,,,,0,,,,,,0,,,-41.125,174.875,39.115,39.115,2.71,0,0,0,0,39.115,39.115,39.115,39.115,39.115,39.115
571000,Ranui Heights,,,,0,,,,,,0,,,-41.175,174.875,34.589,34.589,2.53,0,0,0,0,34.589,34.589,34.589,34.589,34.589,34.589
571100,Cannons Creek North,,,,0,,,,,,0,,,-41.125,174.875,39.115,39.115,2.71,0,0,0,0,39.115,39.115,39.115,39.115,39.115,39.115
571200,Cannons Creek South,,,,0,,,,,,0,,,-41.125,174.875,39.115,39.115,2.71,0,0,0,0,39.115,39.115,39.115,39.115,39.115,39.115
571300,Cannons Creek East,,,,0,,,,,,0,,,-41.125,174.875,39.115,39.115,2.71,0,0,0,0,39.115,39.115,39.115,39.115,39.115,39.115
571400,Waitangirua,,,,0,,,,,,0,,,-41.125,174.875,39.115,39.115,2.71,0,0,0,0,39.115,39.115,39.115,39.115,39.115,39.115
571501,Papakowhai North,,,,0,,,,,,0,,,-41.125,174.875,39.115,39.115,2.71,0,0,0,0,39.115,39.115,39.115,39.115,39.115,39.115
571502,Papakowhai South,,,,0,,,,,,0,,,-41.125,174.875,39.115,39.115,2.71,0,0,0,0,39.115,39.115,39.115,39.115,39.115,39.115
571600,Ascot Park,39.115,39.115,39.115,1,39.115,,39.115,39.115,39.115,1,39.115,,-41.125,174.875,39.115,39.115,2.71,0,0,0,0,39.115,39.115,39.115,39.115,39.115,39.115
571800,Pukerua Bay,,,,0,,,,,,0,,,-41.075,174.875,39.581,39.581,2.77,0,0,0,0,39.581,39.581,39.581,39.581,39.581,39.581
571900,Plimmerton,39.581,39.581,39.581,1,39.581,,39.581,39.581,39.581,1,39.581,,-41.075,174.875,39.581,39.581,2.77,0,0,0,0,39.581,39.581,39.581,39.581,39.581,39.581
572000,Mana-Camborne,,,,0,,,,,,0,,,-41.075,174.875,39.581,39.581,2.77,0,0,0,0,39.581,39.581,39.581,39.581,39.581,39.581
572100,Paremata-Postgate,,,,0,,,,,,0,,,-41.125,174.875,39.115,39.115,2.71,0,0,0,0,39.115,39.115,39.115,39.115,39.115,39.115
572200,Discovery,,,,0,,,,,,0,,,-41.125,174.875,39.115,39.115,2.71,0,0,0,0,39.115,39.115,39.115,39.115,39.115,39.115
572300,Mana Island,,,,0,,,,,,0,,,-41.125,174.825,37.748,37.748,2.7,0,0,0,0,37.748,37.748,37.748,37.748,37.748,37.748
572500,Tawa South,,,,0,,,,,,0,,,-41.175,174.825,38.877,38.877,2.78,0,0,0,0,38.877,38.877,38.877,38.877,38.877,38.877
572600,Tawa Central,38.877,38.877,38.877,1,38.877,,38.877,38.877,38.877,1,38.877,,-41.175,174.825,38.877,38.877,2.78,0,0,0,0,38.877,38.877,38.877,38.877,38.877,38.877
572701,Linden,,,,0,,,,,,0,,,-41.175,174.825,38.877,38.877,2.78,0,0,0,0,38.877,38.877,38.877,38.877,38.877,38.877
572702,Greenacres,,,,0,,,,,,0,,,-41.175,174.825,38.877,38.877,2.78,0,0,0,0,38.877,38.877,38.877,38.877,38.877,38.877
572900,Thorndon-Tinakori Road,40.863,40.863,40.863,1,40.863,,40.863,40.863,40.863,1,40.863,,-41.275,174.775,40.863,40.863,2.75,0,0,0,0,40.863,40.863,40.863,40.863,40.863,40.863
