"Species","Code","N_models","EI_min","EI_max","EI_count","GI_min","GI_max","GI_count","Latitude","Longitude","EI","GI","generations","CS","HS","DS","WS","EI_min_cor","EI_max_cor","EI_avg_cor","GI_min_cor","GI_max_cor","GI_avg_cor"
"Leptinotarsa decemlineata","527931","2.0","21.679","31.955","1.0","21.679","31.955","1.0","-37.925","175.425","25.3375","25.3375","2.53","0.0","0.0","0.0","0.0","21.679","31.955","26.817","21.679","31.955","26.817"
"Leptinotarsa decemlineata","527932","2.0","16.358","28.505","3.0","16.358","28.505","3.0","-37.925","175.375","22.894","22.894","2.56","0.0","0.0","0.0","0.0","16.358","28.505","22.2855","16.358","28.505","22.2855"
"Leptinotarsa decemlineata","527934","2.0","3.065","32.169","11.0","3.065","32.169","11.0","-37.975","175.475","25.6765","25.6765","2.52","0.0","0.0","0.0","0.0","3.065","32.169","21.4149545454545","3.065","32.169","21.4149545454545"
"Leptinotarsa decemlineata","527935","2.0","16.161","24.1","1.0","16.161","24.1","1.0","-37.975","175.325","20.1305","20.1305","2.6","0.0","0.0","0.0","0.0","16.161","24.1","20.1305","16.161","24.1","20.1305"
"Leptinotarsa decemlineata","527936","2.0","16.59","25.002","1.0","16.59","25.002","1.0","-38.025","175.325","20.796","20.796","2.65","0.0","0.0","0.0","0.0","16.59","25.002","20.796","16.59","25.002","20.796"
"Leptinotarsa decemlineata","527937","2.0","","","0.0","","","0.0","-38.025","175.375","23.6395","23.6395","2.61","0.0","0.0","0.0","0.0","18.745","28.534","23.6395","18.745","28.534","23.6395"
"Leptinotarsa decemlineata","528000","2.0","4.738","31.222","8.0","4.738","31.222","8.0","-38.075","175.525","16.299","16.299","2.19","0.0","0.0","0.0","0.0","4.738","31.222","18.469625","4.738","31.222","18.469625"
"Leptinotarsa decemlineata","528200","2.0","","","0.0","","","0.0","-37.675","175.175","21.889","21.889","2.82","0.0","0.0","0.0","0.0","19.286","24.492","21.889","19.286","24.492","21.889"
"Leptinotarsa decemlineata","528310","2.0","","","0.0","","","0.0","-37.775","175.275","21.1525","21.1525","2.74","0.0","0.0","0.0","0.0","17.762","24.543","21.1525","17.762","24.543","21.1525"
"Leptinotarsa decemlineata","528320","2.0","","","0.0","","","0.0","-37.725","175.225","22.3175","22.3175","2.78","0.0","0.0","0.0","0.0","19.524","25.111","22.3175","19.524","25.111","22.3175"
