"ClimateZone","Code","N_models","N_species","EI_min","EI_max","EI_count","GI_min","GI_max","GI_count","Latitude","Longitude","EI","GI","generations","CS","HS","DS","WS","EI_min_cor","EI_max_cor","EI_avg_cor","GI_min_cor","GI_max_cor","GI_avg_cor"
"Tropical","527925","7.0","4.0","0.0","35.493","1.0","7.177","35.493","1.0","-38.075","175.325","20.7470625","22.0618125","1.69125","47.31825","0.0","0.0","0.0","0.0","35.493","20.7470625","7.177","35.493","22.0618125"
"Tropical","527931","7.0","4.0","0.0","43.045","1.0","6.962","43.045","1.0","-37.925","175.425","21.4456875","23.0468125","1.613125","54.366875","0.0","0.0","0.0","0.0","43.045","22.0054375","6.962","43.045","23.668125"
"Tropical","527932","7.0","4.0","0.0","38.309","3.0","6.513","38.309","3.0","-37.925","175.375","20.5953125","22.0815625","1.6325","51.613125","0.0","0.0","0.0","0.0","38.309","20.5037291666667","6.513","38.309","21.8862708333333"
"Tropical","527934","7.0","4.0","0.0","43.773","11.0","3.919","43.773","11.0","-37.975","175.475","21.4201875","23.0758125","1.606875","57.3181875","0.0","0.0","0.0","0.0","43.773","19.9690284090909","3.919","43.773","21.6289886363636"
"Tropical","527935","7.0","4.0","0.0","32.405","1.0","6.62","32.405","1.0","-37.975","175.325","19.4366875","20.79875","1.65375","49.377875","0.0","0.0","0.0","0.0","32.405","19.4366875","6.62","32.405","20.79875"
"Tropical","527936","7.0","4.0","0.0","33.216","1.0","6.932","33.216","1.0","-38.025","175.325","19.9765625","21.2613125","1.679375","48.1475","0.0","0.0","0.0","0.0","33.216","19.9765625","6.932","33.216","21.2613125"
"Tropical","527937","7.0","4.0","","","0.0","","","0.0","-38.025","175.375","21.0244375","22.5085","1.65375","51.4594375","0.0","0.0","0.0","0.0","38.094","21.0244375","6.983","38.094","22.5085"
"Tropical","528000","7.0","4.0","0.0","42.592","8.0","5.429","42.592","8.0","-38.075","175.525","18.8650625","21.0746875","1.42375","66.7910625","0.0","0.0","0.0","0.0","42.592","20.25528125","5.429","42.592","22.2599453125"
"Tropical","528200","7.0","4.0","","","0.0","","","0.0","-37.675","175.175","20.6295","21.705625","1.786875","21.812625","0.0","0.0","0.0","0.0","33.703","20.6295","6.636","33.842","21.705625"
"Tropical","528310","7.0","4.0","","","0.0","","","0.0","-37.775","175.275","20.473125","21.5738125","1.73625","32.9076875","0.0","0.0","0.0","0.0","33.206","20.473125","6.708","33.206","21.5738125"
"Tropical","528320","7.0","4.0","","","0.0","","","0.0","-37.725","175.225","20.81","21.9164375","1.765625","28.405375","0.0","0.0","0.0","0.0","33.713","20.81","6.707","33.713","21.9164375"
"Tropical","528402","7.0","4.0","","","0.0","","","0.0","-37.725","175.225","20.81","21.9164375","1.765625","28.405375","0.0","0.0","0.0","0.0","33.713","20.81","6.707","33.713","21.9164375"
"Tropical","528403","7.0","4.0","0.0","33.713","1.0","6.707","33.713","1.0","-37.725","175.225","20.81","21.9164375","1.765625","28.405375","0.0","0.0","0.0","0.0","33.713","20.81","6.707","33.713","21.9164375"
"Tropical","528405","7.0","4.0","","","0.0","","","0.0","-37.725","175.225","20.81","21.9164375","1.765625","28.405375","0.0","0.0","0.0","0.0","33.713","20.81","6.707","33.713","21.9164375"
"Tropical","528406","7.0","4.0","","","0.0","","","0.0","-37.775","175.225","19.9169375","20.96","1.75","29.988375","0.0","0.0","0.0","0.0","32.514","19.9169375","6.569","33.122","20.96"
"Tropical","528501","7.0","4.0","","","0.0","","","0.0","-37.775","175.225","19.9169375","20.96","1.75","29.988375","0.0","0.0","0.0","0.0","32.514","19.9169375","6.569","33.122","20.96"
"Tropical","528503","7.0","4.0","","","0.0","","","0.0","-37.775","175.225","19.9169375","20.96","1.75","29.988375","0.0","0.0","0.0","0.0","32.514","19.9169375","6.569","33.122","20.96"
"Tropical","528504","7.0","4.0","","","0.0","","","0.0","-37.775","175.225","19.9169375","20.96","1.75","29.988375","0.0","0.0","0.0","0.0","32.514","19.9169375","6.569","33.122","20.96"
"Tropical","528505","7.0","4.0","0.0","32.514","1.0","6.569","33.122","1.0","-37.775","175.225","19.9169375","20.96","1.75","29.988375","0.0","0.0","0.0","0.0","32.514","19.9169375","6.569","33.122","20.96"
"Tropical","528601","7.0","4.0","","","0.0","","","0.0","-37.775","175.225","19.9169375","20.96","1.75","29.988375","0.0","0.0","0.0","0.0","32.514","19.9169375","6.569","33.122","20.96"
"Tropical","528602","7.0","4.0","","","0.0","","","0.0","-37.825","175.225","18.6289375","19.6131875","1.716875","31.927875","0.0","0.0","0.0","0.0","31.115","18.6289375","6.364","32.612","19.6131875"
"Tropical","528700","7.0","4.0","","","0.0","","","0.0","-37.775","175.275","20.473125","21.5738125","1.73625","32.9076875","0.0","0.0","0.0","0.0","33.206","20.473125","6.708","33.206","21.5738125"
"Tropical","528800","7.0","4.0","","","0.0","","","0.0","-37.775","175.275","20.473125","21.5738125","1.73625","32.9076875","0.0","0.0","0.0","0.0","33.206","20.473125","6.708","33.206","21.5738125"
"Tropical","528900","7.0","4.0","","","0.0","","","0.0","-37.775","175.275","20.473125","21.5738125","1.73625","32.9076875","0.0","0.0","0.0","0.0","33.206","20.473125","6.708","33.206","21.5738125"
"Tropical","529000","7.0","4.0","","","0.0","","","0.0","-37.775","175.275","20.473125","21.5738125","1.73625","32.9076875","0.0","0.0","0.0","0.0","33.206","20.473125","6.708","33.206","21.5738125"
"Tropical","529100","7.0","4.0","","","0.0","","","0.0","-37.825","175.275","19.59075","20.72","1.694375","39.354375","0.0","0.0","0.0","0.0","31.506","19.59075","6.446","32.121","20.72"
"Tropical","529200","7.0","4.0","","","0.0","","","0.0","-37.825","175.275","19.59075","20.72","1.694375","39.354375","0.0","0.0","0.0","0.0","31.506","19.59075","6.446","32.121","20.72"
"Tropical","529300","7.0","4.0","","","0.0","","","0.0","-37.825","175.275","19.59075","20.72","1.694375","39.354375","0.0","0.0","0.0","0.0","31.506","19.59075","6.446","32.121","20.72"
"Tropical","529401","7.0","4.0","","","0.0","","","0.0","-37.725","175.275","21.203375","22.353","1.736875","31.9191875","0.0","0.0","0.0","0.0","35.797","21.203375","6.724","35.797","22.353"
"Tropical","529402","7.0","4.0","","","0.0","","","0.0","-37.775","175.275","20.473125","21.5738125","1.73625","32.9076875","0.0","0.0","0.0","0.0","33.206","20.473125","6.708","33.206","21.5738125"
"Tropical","529501","7.0","4.0","","","0.0","","","0.0","-37.775","175.275","20.473125","21.5738125","1.73625","32.9076875","0.0","0.0","0.0","0.0","33.206","20.473125","6.708","33.206","21.5738125"
"Tropical","529502","7.0","4.0","","","0.0","","","0.0","-37.775","175.275","20.473125","21.5738125","1.73625","32.9076875","0.0","0.0","0.0","0.0","33.206","20.473125","6.708","33.206","21.5738125"
"Tropical","529503","7.0","4.0","","","0.0","","","0.0","-37.775","175.325","20.6851875","21.9751875","1.67","41.29125","0.0","0.0","0.0","0.0","36.19","20.6851875","6.463","36.19","21.9751875"
