"ClimateZone","Code","N_models","N_species","EI_min","EI_max","EI_count","GI_min","GI_max","GI_count","Latitude","Longitude","EI","GI","generations","CS","HS","DS","WS","EI_min_cor","EI_max_cor","EI_avg_cor","GI_min_cor","GI_max_cor","GI_avg_cor"
"Dry","578902","1.0","1.0","","","0.0","","","0.0","-40.975","175.625","19.906","19.906","1.17","0.0","0.0","0.0","0.0","19.906","19.906","19.906","19.906","19.906","19.906"
"Dry","579000","1.0","1.0","","","0.0","","","0.0","-40.925","175.625","19.31","19.31","1.13","0.0","0.0","0.0","0.0","19.31","19.31","19.31","19.31","19.31","19.31"
"Dry","579100","1.0","1.0","","","0.0","","","0.0","-40.925","175.625","19.31","19.31","1.13","0.0","0.0","0.0","0.0","19.31","19.31","19.31","19.31","19.31","19.31"
"Dry","579200","1.0","1.0","","","0.0","","","0.0","-40.925","175.675","19.688","19.688","1.15","0.0","0.0","0.0","0.0","19.688","19.688","19.688","19.688","19.688","19.688"
"Dry","579400","1.0","1.0","","","0.0","","","0.0","-40.975","175.625","19.906","19.906","1.17","0.0","0.0","0.0","0.0","19.906","19.906","19.906","19.906","19.906","19.906"
"Dry","579501","1.0","1.0","0.0","19.388","18.0","3.887","19.388","18.0","-40.925","175.425","0.0","11.944","0.7","0.0","0.0","0.0","0.0","0.0","19.388","3.14322222222222","3.887","19.388","11.3875555555556"
"Dry","579502","1.0","1.0","0.0","21.896","29.0","14.672","21.896","29.0","-41.175","175.725","19.395","19.395","1.14","0.0","0.0","0.0","0.0","0.0","21.896","11.7766896551724","14.672","21.896","17.6842068965517"
"Dry","579700","1.0","1.0","19.174","19.174","1.0","19.174","19.174","1.0","-41.025","175.525","19.174","19.174","1.13","0.0","0.0","0.0","0.0","19.174","19.174","19.174","19.174","19.174","19.174"
"Dry","579802","1.0","1.0","0.0","20.225","49.0","10.657","20.225","49.0","-41.425","175.525","18.051","18.051","1.06","0.0","0.0","0.0","0.0","0.0","20.225","10.514693877551","10.657","20.225","16.7427551020408"
"Dry","579803","1.0","1.0","0.0","20.582","53.0","4.263","20.582","53.0","-41.225","175.325","20.306","20.306","1.19","0.0","0.0","0.0","0.0","0.0","20.582","11.7643018867925","4.263","20.582","16.6048490566038"
"Dry","579804","1.0","1.0","20.112","20.31","2.0","20.112","20.31","2.0","-41.225","175.275","20.31","20.31","1.19","0.0","0.0","0.0","0.0","20.112","20.31","20.211","20.112","20.31","20.211"
