Code,AU2013_NAM,EI_min,EI_max,EI_mean,EI_count,EI_median,EI_stdev,GI_min,GI_max,GI_mean,GI_count,GI_median,GI_stdev,Latitude,Longitude,EI,GI,generations,CS,HS,DS,WS,EI_min_cor,EI_max_cor,EI_avg_cor,GI_min_cor,GI_max_cor,GI_avg_cor
598311,Ben Mcleod,0,33.421,7.332305556,36,0,13.00160564,0,33.421,7.332305556,36,0,13.00160564,-43.675,170.875,24.683,24.683,1.3,0,0,0,0,0,33.421,7.332305556,0,33.421,7.332305556
598312,Orari,0,34.475,23.05969811,53,27.431,11.58597669,0,34.475,23.05969811,53,27.431,11.58597669,-44.075,171.225,31.521,31.521,1.79,0,0,0,0,0,34.475,23.05969811,0,34.475,23.05969811
598313,Levels,0,34.481,25.80946667,30,26.6425,5.854564348,0,34.481,25.80946667,30,26.6425,5.854564348,-44.325,171.075,25.757,25.757,1.41,0,0,0,0,0,34.481,25.80946667,0,34.481,25.80946667
598314,Pareora,,,,0,,,,,,0,,,-44.475,171.225,34.481,34.481,1.89,0,0,0,0,34.481,34.481,34.481,34.481,34.481,34.481
598320,Pleasant Point,,,,0,,,,,,0,,,-44.275,171.125,27.22,27.22,1.52,0,0,0,0,27.22,27.22,27.22,27.22,27.22,27.22
598500,Geraldine,,,,0,,,,,,0,,,-44.075,171.225,31.521,31.521,1.79,0,0,0,0,31.521,31.521,31.521,31.521,31.521,31.521
598600,Temuka,,,,0,,,,,,0,,,-44.225,171.275,28.15,28.15,1.58,0,0,0,0,28.15,28.15,28.15,28.15,28.15,28.15
598700,Washdyke,,,,0,,,,,,0,,,-44.375,171.225,28.301,28.301,1.59,0,0,0,0,28.301,28.301,28.301,28.301,28.301,28.301
598800,Waimataitai,,,,0,,,,,,0,,,-44.375,171.225,28.301,28.301,1.59,0,0,0,0,28.301,28.301,28.301,28.301,28.301,28.301
598900,Marchwiel,,,,0,,,,,,0,,,-44.375,171.225,28.301,28.301,1.59,0,0,0,0,28.301,28.301,28.301,28.301,28.301,28.301
599000,Maori Park,,,,0,,,,,,0,,,-44.375,171.225,28.301,28.301,1.59,0,0,0,0,28.301,28.301,28.301,28.301,28.301,28.301
599100,Highfield,,,,0,,,,,,0,,,-44.375,171.225,28.301,28.301,1.59,0,0,0,0,28.301,28.301,28.301,28.301,28.301,28.301
599200,Glenwood,,,,0,,,,,,0,,,-44.375,171.225,28.301,28.301,1.59,0,0,0,0,28.301,28.301,28.301,28.301,28.301,28.301
599300,Gleniti,,,,0,,,,,,0,,,-44.375,171.175,31.284,31.284,1.68,0,0,0,0,31.284,31.284,31.284,31.284,31.284,31.284
599400,Fraser Park,,,,0,,,,,,0,,,-44.375,171.225,28.301,28.301,1.59,0,0,0,0,28.301,28.301,28.301,28.301,28.301,28.301
599500,Seaview,,,,0,,,,,,0,,,-44.375,171.225,28.301,28.301,1.59,0,0,0,0,28.301,28.301,28.301,28.301,28.301,28.301
599600,Watlington,,,,0,,,,,,0,,,-44.425,171.225,34.292,34.292,1.87,0,0,0,0,34.292,34.292,34.292,34.292,34.292,34.292
599700,Parkside,,,,0,,,,,,0,,,-44.425,171.225,34.292,34.292,1.87,0,0,0,0,34.292,34.292,34.292,34.292,34.292,34.292
599800,Timaru Gardens,,,,0,,,,,,0,,,-44.425,171.225,34.292,34.292,1.87,0,0,0,0,34.292,34.292,34.292,34.292,34.292,34.292
599900,Redruth,,,,0,,,,,,0,,,-44.425,171.225,34.292,34.292,1.87,0,0,0,0,34.292,34.292,34.292,34.292,34.292,34.292
600100,Twizel Community,36.034,36.034,36.034,1,36.034,,36.034,36.034,36.034,1,36.034,,-44.275,170.075,36.034,36.034,2.09,0,0,0,0,36.034,36.034,36.034,36.034,36.034,36.034
600200,Fairlie,,,,0,,,,,,0,,,-44.125,170.825,28.059,28.059,1.52,0,0,0,0,28.059,28.059,28.059,28.059,28.059,28.059
600312,Mt Cook,,,,0,,,,,,0,,,-43.725,170.075,0,0,1.07,0,0,0,0,0,0,0,0,0,0
600320,Lake Tekapo,,,,0,,,,,,0,,,-44.025,170.475,22.912,22.912,1.31,0,0,0,0,22.912,22.912,22.912,22.912,22.912,22.912
600321,Inland Water-Lake Alexandrina,,,,0,,,,,,0,,,-43.925,170.475,23.3,23.3,1.31,0,0,0,0,23.3,23.3,23.3,23.3,23.3,23.3
600322,Inland Water-Lake Tekapo,25.37,29.363,26.70333333,3,25.377,2.303341558,25.37,29.363,26.70333333,3,25.377,2.303341558,-43.875,170.525,25.37,25.37,1.35,0,0,0,0,25.37,29.363,26.70333333,25.37,29.363,26.70333333
600323,Mackenzie,0,39.067,12.6637958,333,0,14.95329716,0,39.067,12.66386186,333,0,14.95338763,-43.975,170.425,0,0,1.22,0,0,0,0,0,39.067,12.6637958,0,39.067,12.66386186
600410,Waihao,0,35.359,17.7560625,160,24.338,13.28105555,0,35.359,17.7560625,160,24.338,13.28105555,-44.625,170.775,0,0,0.94,0,0,0,0,0,35.359,17.7560625,0,35.359,17.7560625
600420,St Andrews,,,,0,,,,,,0,,,-44.525,171.175,34.124,34.124,1.85,0,0,0,0,34.124,34.124,34.124,34.124,34.124,34.124
600500,Waimate,,,,0,,,,,,0,,,-44.725,171.025,29.544,29.544,1.59,0,0,0,0,29.544,29.544,29.544,29.544,29.544,29.544
600600,Weston,,,,0,,,,,,0,,,-45.075,170.925,25.455,25.455,1.42,0,0,0,0,25.455,25.455,25.455,25.455,25.455,25.455
600811,Pukeuri,,,,0,,,,,,0,,,-45.025,171.025,28.468,28.468,1.54,0,0,0,0,28.468,28.468,28.468,28.468,28.468,28.468
600812,Ardgowan,25.455,25.455,25.455,1,25.455,,25.455,25.455,25.455,1,25.455,,-45.075,170.925,25.455,25.455,1.42,0,0,0,0,25.455,25.455,25.455,25.455,25.455,25.455
600813,Cape Wanbrow,,,,0,,,,,,0,,,-45.125,170.925,28.176,28.176,1.52,0,0,0,0,28.176,28.176,28.176,28.176,28.176,28.176
600822,Duntroon,,,,0,,,,,,0,,,-44.875,170.725,28.679,28.679,1.61,0,0,0,0,28.679,28.679,28.679,28.679,28.679,28.679
600824,Kurow,,,,0,,,,,,0,,,-44.725,170.475,33.058,33.058,1.87,0,0,0,0,33.058,33.058,33.058,33.058,33.058,33.058
600826,Maheno,0,31.323,17.7934359,78,24.6295,12.43059075,0,31.323,17.7934359,78,24.6295,12.43059075,-45.125,170.725,26.301,26.301,1.54,0,0,0,0,0,31.323,17.7934359,0,31.323,17.7934359
600827,Omarama,35.18,35.257,35.2185,2,35.2185,0.054447222,35.18,35.257,35.2185,2,35.2185,0.054447222,-44.475,169.925,35.257,35.257,1.96,0,0,0,0,35.18,35.257,35.2185,35.18,35.257,35.2185
600828,Kakanui,,,,0,,,,,,0,,,-45.175,170.875,28.645,28.645,1.55,0,0,0,0,28.645,28.645,28.645,28.645,28.645,28.645
600830,Otematata,,,,0,,,,,,0,,,-44.625,170.225,35.001,35.001,1.91,0,0,0,0,35.001,35.001,35.001,35.001,35.001,35.001
600831,Aviemore,0,38.479,12.72819786,187,0,15.27140019,0,38.479,12.72819786,187,0,15.27140019,-44.525,170.025,29.085,29.085,1.61,0,0,0,0,0,38.479,12.72819786,0,38.479,12.72819786
600832,Inland Water-Lake Ohau,31.508,38.97,35.6796,5,35.934,2.675627833,31.508,38.97,35.6796,5,35.934,2.675627833,-44.225,169.875,35.723,35.723,2.04,0,0,0,0,31.508,38.97,35.6796,31.508,38.97,35.6796
600840,Hampden,,,,0,,,,,,0,,,-45.325,170.775,24.645,24.645,1.44,0,0,0,0,24.645,24.645,24.645,24.645,24.645,24.645
601010,Oamaru North,25.761,25.761,25.761,1,25.761,,25.761,25.761,25.761,1,25.761,,-45.075,170.975,25.761,25.761,1.44,0,0,0,0,25.761,25.761,25.761,25.761,25.761,25.761
601020,Orana Park,,,,0,,,,,,0,,,-45.075,170.975,25.761,25.761,1.44,0,0,0,0,25.761,25.761,25.761,25.761,25.761,25.761
601030,Oamaru Central,,,,0,,,,,,0,,,-45.075,170.975,25.761,25.761,1.44,0,0,0,0,25.761,25.761,25.761,25.761,25.761,25.761
601040,Oamaru South,,,,0,,,,,,0,,,-45.125,170.925,28.176,28.176,1.52,0,0,0,0,28.176,28.176,28.176,28.176,28.176,28.176
601200,Palmerston,,,,0,,,,,,0,,,-45.475,170.725,23.634,23.634,1.3,0,0,0,0,23.634,23.634,23.634,23.634,23.634,23.634
601301,Waihemo,0,27.403,8.46175,36,0,11.52267906,0,27.403,8.46175,36,0,11.52267906,-45.375,170.525,0,0,0.97,0,0,0,0,0,27.403,8.46175,0,27.403,8.46175
601302,Hyde,0,23.75,1.826923077,13,0,6.58706483,0,23.75,1.826923077,13,0,6.58706483,-45.325,170.275,0,0,1.42,0,0,0,0,0,23.75,1.826923077,0,23.75,1.826923077
601400,Waikouaiti,,,,0,,,,,,0,,,-45.575,170.675,20.283,20.283,1.15,0,0,0,0,20.283,20.283,20.283,20.283,20.283,20.283
601500,Aramoana,,,,0,,,,,,0,,,-45.775,170.675,20.809,20.809,1,0,0,0,0,20.809,20.809,20.809,20.809,20.809,20.809
601602,Waitati,,,,0,,,,,,0,,,-45.775,170.575,0,18.086,0.94,0,0,0,0,0,0,0,18.086,18.086,18.086
601603,Evansdale,0,23.171,8.275541667,24,0,10.05595471,0,23.171,12.95529167,24,17.1245,8.766368459,-45.675,170.525,19.556,19.556,1.04,0,0,0,0,0,23.171,8.275541667,0,23.171,12.95529167
601604,Karitane,,,,0,,,,,,0,,,-45.625,170.625,23.171,23.171,1.29,0,0,0,0,23.171,23.171,23.171,23.171,23.171,23.171
601605,Warrington,,,,0,,,,,,0,,,-45.675,170.575,0,17.647,0.98,0,0,0,0,0,0,0,17.647,17.647,17.647
601700,Nenthorn,0,21.966,3.181307692,13,0,7.783244261,0,21.966,3.181307692,13,0,7.783244261,-45.475,170.475,0,0,0.7,0,0,0,0,0,21.966,3.181307692,0,21.966,3.181307692
601900,Fairfield,,,,0,,,,,,0,,,-45.925,170.375,0,18.542,0.91,0,0,0,0,0,0,0,18.542,18.542,18.542
602000,Brighton,,,,0,,,,,,0,,,-45.925,170.325,0,15.044,0.74,0,0,0,0,0,0,0,15.044,15.044,15.044
602100,Waldronville,,,,0,,,,,,0,,,-45.925,170.425,0,18.995,0.93,0,0,0,0,0,0,0,18.995,18.995,18.995
602200,Outram,,,,0,,,,,,0,,,-45.825,170.225,0,0,0.92,0,0,0,0,0,0,0,0,0,0
602300,Middlemarch,,,,0,,,,,,0,,,-45.525,170.125,23.886,23.886,1.44,0,0,0,0,23.886,23.886,23.886,23.886,23.886,23.886
602411,Wyllies Crossing,22.191,22.191,22.191,1,22.191,,22.191,22.191,22.191,1,22.191,,-45.875,170.325,22.191,22.191,1.08,0,0,0,0,22.191,22.191,22.191,22.191,22.191,22.191
602412,Wingatui,22.126,22.126,22.126,1,22.126,,22.126,22.126,22.126,1,22.126,,-45.875,170.375,22.126,22.126,1.07,0,0,0,0,22.126,22.126,22.126,22.126,22.126,22.126
602421,Kaikorai Hill,0,0,0,1,0,,13.425,13.425,13.425,1,13.425,,-45.875,170.425,0,13.425,0.65,0,0,0,0,0,0,0,13.425,13.425,13.425
602422,Saddle Hill,0,0,0,2,0,0,18.542,18.995,18.7685,2,18.7685,0.320319372,-45.925,170.375,0,18.542,0.91,0,0,0,0,0,0,0,18.542,18.995,18.7685
602500,Taieri,0,26.453,6.269137931,29,0,10.40469201,0,26.453,11.87844828,29,15.044,9.946315964,-45.825,170.225,0,0,0.92,0,0,0,0,0,26.453,6.269137931,0,26.453,11.87844828
602600,Strath Taieri,0,23.886,1.292930556,72,0,5.369629445,0,23.886,1.705652778,72,0,5.819129866,-45.625,170.125,0,0,1.24,0,0,0,0,0,23.886,1.292930556,0,23.886,1.705652778
602800,Harbourside,,,,0,,,,,,0,,,-45.875,170.475,0,17.391,0.84,0,0,0,0,0,0,0,17.391,17.391,17.391
602900,Fernhill,,,,0,,,,,,0,,,-45.875,170.475,0,17.391,0.84,0,0,0,0,0,0,0,17.391,17.391,17.391
603000,High St-Stuart St,,,,0,,,,,,0,,,-45.875,170.475,0,17.391,0.84,0,0,0,0,0,0,0,17.391,17.391,17.391
603100,Stuart St-Frederick St,,,,0,,,,,,0,,,-45.875,170.475,0,17.391,0.84,0,0,0,0,0,0,0,17.391,17.391,17.391
603210,Opoho,,,,0,,,,,,0,,,-45.825,170.525,0,11.938,0.6,0,0,0,0,0,0,0,11.938,11.938,11.938
603220,Forrester Park,,,,0,,,,,,0,,,-45.825,170.575,0,14.362,0.71,0,0,0,0,0,0,0,14.362,14.362,14.362
