Code,proportionToHere
1,2.1215701053733937e-06
2,2.1215705601207446e-06
3,2.121570332747069e-06
4,2.1215701053733937e-06
5,
6,3.030814355042821e-07
7,2.067170726149925e-06
8,2.121570332747069e-06
9,1.2418946653269813e-06
10,2.1215698779997183e-06
11,2.1215705601207446e-06
12,2.121570332747069e-06
13,1.1032165048163733e-06
14,1.8465515267962473e-06
15,2.1215698779997183e-06
16,2.121570332747069e-06
17,1.6460456890854402e-06
18,2.1215701053733937e-06
19,1.8563738422017195e-06
20,2.1215705601207446e-06
21,2.121570332747069e-06
22,2.1215701053733937e-06
23,2.0444217625481542e-06
24,2.1215698779997183e-06
25,2.1215701053733937e-06
26,1.926162440213375e-06
27,1.8901261000792147e-06
28,2.0884206151094986e-06
29,2.095697482218384e-06
30,2.1215701053733937e-06
31,2.1215701053733937e-06
32,2.1215701053733937e-06
33,2.1215701053733937e-06
34,2.1215701053733937e-06
35,2.1215701053733937e-06
36,2.1215701053733937e-06
37,2.1215701053733937e-06
38,1.6393950090787257e-06
39,2.1215701053733937e-06
40,2.1215701053733937e-06
41,2.1215701053733937e-06
42,2.1215701053733937e-06
43,1.9777346551563824e-06
44,2.1215698779997183e-06
45,2.1215701053733937e-06
46,0.0
47,
48,2.1215701053733937e-06
49,2.121570332747069e-06
50,2.121570332747069e-06
51,2.121570332747069e-06
52,2.121570332747069e-06
53,2.121570332747069e-06
54,2.1215698779997183e-06
55,2.1215701053733937e-06
56,2.1215698779997183e-06
57,2.1215701053733937e-06
58,2.1215698779997183e-06
59,2.1215701053733937e-06
60,2.1215698779997183e-06
61,2.1215701053733937e-06
62,2.1215701053733937e-06
63,2.1215698779997183e-06
64,2.1215701053733937e-06
65,2.1215701053733937e-06
66,2.1215701053733937e-06
67,2.1215701053733937e-06
68,2.1215701053733937e-06
69,2.1215701053733937e-06
70,2.1215701053733937e-06
71,2.121570332747069e-06
72,2.0925076569255907e-06
73,2.1215701053733937e-06
74,2.1215701053733937e-06
75,2.1215701053733937e-06
76,2.1215701053733937e-06
77,2.121569650626043e-06
78,2.05728019864182e-06
79,2.1215701053733937e-06
80,2.1215701053733937e-06
81,2.1215701053733937e-06
82,1.7761980188879534e-06
83,2.072231382044265e-06
84,2.1215701053733937e-06
85,2.1215701053733937e-06
86,2.1215701053733937e-06
87,2.1215701053733937e-06
88,2.1215701053733937e-06
89,2.1215701053733937e-06
90,2.1215701053733937e-06
91,2.1215701053733937e-06
92,2.1215698779997183e-06
93,2.1215701053733937e-06
94,2.121570332747069e-06
95,2.1215701053733937e-06
96,4.9668014980852604e-05
97,1.0380638741480652e-05
98,1.5911774653432076e-06
99,2.80559943348635e-05
100,2.121570332747069e-06
101,2.121570332747069e-06
102,2.097461674566148e-06
103,1.7358302102365997e-06
104,2.025135245276033e-06
105,2.121570332747069e-06
106,2.121570332747069e-06
107,2.121570332747069e-06
108,2.121570332747069e-06
109,0.0001176383884740062
110,0.0003819741541519761
111,0.00047060646465979517
112,0.0003824931336566806
113,0.0003643802192527801
114,0.0003692243481054902
115,0.00030695798341184855
