"ClimateZone","Code","N_models","N_species","EI_min","EI_max","EI_count","GI_min","GI_max","GI_count","Latitude","Longitude","EI","GI","generations","CS","HS","DS","WS","EI_min_cor","EI_max_cor","EI_avg_cor","GI_min_cor","GI_max_cor","GI_avg_cor"
"Temperate","545740","13.0","9.0","","","0.0","","","0.0","-39.675","176.975","26.0789259259259","26.2211481481481","2.43851851851852","0.0","0.0","0.0","2.86355555555556","0.0","46.677","26.0789259259259","0.0","46.677","26.2211481481481"
"Temperate","545750","13.0","9.0","","","0.0","","","0.0","-39.675","176.925","28.1108518518519","28.2062962962963","2.57759259259259","0.0","0.0","0.0","0.829444444444444","0.0","49.054","28.1108518518519","0.0","49.054","28.2062962962963"
"Temperate","545761","13.0","9.0","","","0.0","","","0.0","-39.625","176.825","28.6596481481481","28.7213148148148","2.63685185185185","0.0","0.0","0.0","0.663555555555556","0.0","50.647","28.6596481481481","0.0","50.647","28.7213148148148"
"Temperate","545762","13.0","9.0","","","0.0","","","0.0","-39.675","176.825","28.7256851851852","28.7952407407407","2.63018518518519","0.0","0.0","0.0","0.522222222222222","0.0","50.605","28.7256851851852","0.0","50.605","28.7952407407407"
"Temperate","545811","13.0","9.0","0.0","51.251","13.0","0.0","51.251","13.0","-39.325","176.825","13.995037037037","14.7471481481481","2.08833333333333","0.0","0.0","0.0","111.0","0.0","51.251","16.1070113960114","0.0","51.251","16.4870199430199"
"Temperate","545812","13.0","9.0","0.0","49.549","1.0","0.0","49.549","1.0","-39.375","176.875","22.9011851851852","22.9011851851852","2.60777777777778","0.0","0.0","0.0","111.0","0.0","49.549","22.9011851851852","0.0","49.549","22.9011851851852"
"Temperate","545821","13.0","9.0","0.0","50.333","29.0","0.0","50.333","29.0","-39.475","176.675","18.5907407407407","18.5907407407407","2.47055555555556","0.0","0.0","0.0","111.0","0.0","50.333","20.4259827586207","0.0","50.333","20.5744770114943"
"Temperate","545822","13.0","9.0","","","0.0","","","0.0","-39.575","176.775","27.2828148148148","27.2828148148148","2.56592592592593","0.0","0.0","0.0","4.85066666666667","0.0","48.952","27.2828148148148","0.0","48.952","27.2828148148148"
"Temperate","545831","13.0","9.0","","","0.0","","","0.0","-39.575","176.825","27.9946481481481","28.0496481481481","2.6262962962963","0.0","0.0","0.0","3.28266666666667","0.0","50.561","27.9946481481481","0.0","50.561","28.0496481481481"
"Temperate","545832","13.0","9.0","0.0","50.788","2.0","0.0","50.788","2.0","-39.575","176.875","28.5609814814815","28.6603148148148","2.65314814814815","0.0","0.0","0.0","2.03222222222222","0.0","50.788","28.2778148148148","0.0","50.788","28.3549814814815"
