Code,AU2013_NAM,EI_min,EI_max,EI_mean,EI_count,EI_median,EI_stdev,GI_min,GI_max,GI_mean,GI_count,GI_median,GI_stdev,Latitude,Longitude,EI,GI,generations,CS,HS,DS,WS,EI_min_cor,EI_max_cor,EI_avg_cor,GI_min_cor,GI_max_cor,GI_avg_cor
534902,Morrinsville East,,,,0,,,,,,0,,,-37.625,175.525,58.65,58.65,3.44,0,0,0,0,58.65,58.65,58.65,58.65,58.65,58.65
535000,Waharoa,,,,0,,,,,,0,,,-37.775,175.775,57.338,57.338,3.35,0,0,0,0,57.338,57.338,57.338,57.338,57.338,57.338
535100,Tirau,,,,0,,,,,,0,,,-37.975,175.775,51.697,51.697,3.02,0,0,0,0,51.697,51.697,51.697,51.697,51.697,51.697
535211,Mangakaretu,,,,0,,,,,,0,,,-38.225,175.875,46.514,46.514,2.6,0,0,0,0,46.514,46.514,46.514,46.514,46.514,46.514
535212,Kinleith,45.855,45.855,45.855,1,45.855,,45.855,45.855,45.855,1,45.855,,-38.275,175.875,45.855,45.855,2.51,0,0,0,0,45.855,45.855,45.855,45.855,45.855,45.855
535220,Okauia,44.064,58.868,55.17675,8,56.413,4.785662777,44.064,58.868,55.17675,8,56.413,4.785662777,-37.775,175.825,58.837,58.837,3.41,0,0,0,0,44.064,58.868,55.17675,44.064,58.868,55.17675
535231,Te Poi,46.658,56.822,53.3825,4,55.025,4.577170705,46.658,56.822,53.3825,4,55.025,4.577170705,-37.875,175.875,56.822,56.822,3.28,0,0,0,0,46.658,56.822,53.3825,46.658,56.822,53.3825
535232,Tapapa,41.508,54.921,48.342,16,49.0245,4.764354717,41.508,54.921,48.342,16,49.0245,4.764354717,-38.025,175.925,47.944,47.944,2.63,0,0,0,0,41.508,54.921,48.342,41.508,54.921,48.342
535241,Karapiro,37.89,53.445,49.893,12,51.2065,4.357442202,37.89,53.445,49.893,12,51.2065,4.357442202,-37.925,175.575,53.416,53.416,3.14,0,0,0,0,37.89,53.445,49.893,37.89,53.445,49.893
535242,Hinuera,51.571,55.312,53.87025,4,54.299,1.729921843,51.571,55.312,53.87025,4,54.299,1.729921843,-37.875,175.725,55.088,55.088,3.19,0,0,0,0,51.571,55.312,53.87025,51.571,55.312,53.87025
535250,Arapuni,48.669,53.337,51.22957143,14,51.413,1.230996389,48.669,53.337,51.22957143,14,51.413,1.230996389,-38.025,175.725,49.18,49.18,2.82,0,0,0,0,48.669,53.337,51.22957143,48.669,53.337,51.22957143
535261,Lichfield,43.221,49.718,47.41936364,11,47.933,1.978978083,43.221,49.718,47.41936364,11,47.933,1.978978083,-38.125,175.875,47.718,47.718,2.62,0,0,0,0,43.221,49.718,47.41936364,43.221,49.718,47.41936364
535262,Wawa,37.443,51.178,45.18046875,32,45.935,3.747626888,37.443,51.178,45.18046875,32,45.935,3.747626888,-38.275,175.925,45.271,45.271,2.44,0,0,0,0,37.443,51.178,45.18046875,37.443,51.178,45.18046875
535310,Paraonui,,,,0,,,,,,0,,,-38.225,175.875,46.514,46.514,2.6,0,0,0,0,46.514,46.514,46.514,46.514,46.514,46.514
535320,Parkdale,,,,0,,,,,,0,,,-38.225,175.875,46.514,46.514,2.6,0,0,0,0,46.514,46.514,46.514,46.514,46.514,46.514
535330,Matarawa,,,,0,,,,,,0,,,-38.225,175.875,46.514,46.514,2.6,0,0,0,0,46.514,46.514,46.514,46.514,46.514,46.514
535340,Stanley Park,,,,0,,,,,,0,,,-38.225,175.875,46.514,46.514,2.6,0,0,0,0,46.514,46.514,46.514,46.514,46.514,46.514
535350,Tokoroa Central,46.514,46.514,46.514,1,46.514,,46.514,46.514,46.514,1,46.514,,-38.225,175.875,46.514,46.514,2.6,0,0,0,0,46.514,46.514,46.514,46.514,46.514,46.514
535360,Aotea,,,,0,,,,,,0,,,-38.225,175.875,46.514,46.514,2.6,0,0,0,0,46.514,46.514,46.514,46.514,46.514,46.514
535370,Strathmore,,,,0,,,,,,0,,,-38.225,175.875,46.514,46.514,2.6,0,0,0,0,46.514,46.514,46.514,46.514,46.514,46.514
535380,Amisfield,,,,0,,,,,,0,,,-38.225,175.875,46.514,46.514,2.6,0,0,0,0,46.514,46.514,46.514,46.514,46.514,46.514
535501,Matamata North,,,,0,,,,,,0,,,-37.825,175.775,55.858,55.858,3.29,0,0,0,0,55.858,55.858,55.858,55.858,55.858,55.858
535502,Matamata South,55.858,55.858,55.858,1,55.858,,55.858,55.858,55.858,1,55.858,,-37.825,175.775,55.858,55.858,3.29,0,0,0,0,55.858,55.858,55.858,55.858,55.858,55.858
535600,Putaruru,,,,0,,,,,,0,,,-38.075,175.775,50.668,50.668,2.88,0,0,0,0,50.668,50.668,50.668,50.668,50.668,50.668
535700,Athenree,,,,0,,,,,,0,,,-37.425,175.925,62.169,62.169,3.83,0,0,0,0,62.169,62.169,62.169,62.169,62.169,62.169
535800,Katikati Community,,,,0,,,,,,0,,,-37.575,175.925,63.254,63.254,3.88,0,0,0,0,63.254,63.254,63.254,63.254,63.254,63.254
535900,Maketu Community,,,,0,,,,,,0,,,-37.775,176.425,61.633,61.633,3.62,0,0,0,0,61.633,61.633,61.633,61.633,61.633,61.633
536000,Omokoroa,,,,0,,,,,,0,,,-37.675,176.025,61.607,61.607,3.49,0,0,0,0,61.607,61.607,61.607,61.607,61.607,61.607
536201,Papamoa Beach East,,,,0,,,,,,0,,,-37.725,176.275,61.484,61.484,3.48,0,0,0,0,61.484,61.484,61.484,61.484,61.484,61.484
536202,Palm Springs,,,,0,,,,,,0,,,-37.775,176.375,61.633,61.633,3.62,0,0,0,0,61.633,61.633,61.633,61.633,61.633,61.633
536203,Doncaster,,,,0,,,,,,0,,,-37.725,176.275,61.484,61.484,3.48,0,0,0,0,61.484,61.484,61.484,61.484,61.484,61.484
536400,Island View-Pios Beach,,,,0,,,,,,0,,,-37.475,175.925,61.587,61.587,3.68,0,0,0,0,61.587,61.587,61.587,61.587,61.587,61.587
536503,Te Puna,61.607,62.145,61.876,2,61.876,0.380423448,61.607,62.145,61.876,2,61.876,0.380423448,-37.675,176.075,62.145,62.145,3.56,0,0,0,0,61.607,62.145,61.876,61.607,62.145,61.876
536505,Matapihi,,,,0,,,,,,0,,,-37.725,176.225,62.021,62.021,3.55,0,0,0,0,62.021,62.021,62.021,62.021,62.021,62.021
536508,Inlet-Tauranga Harbour,,,,0,,,,,,0,,,-37.725,176.125,62.07,62.07,3.55,0,0,0,0,62.07,62.07,62.07,62.07,62.07,62.07
536510,Motuopae Island,,,,0,,,,,,0,,,-37.675,176.125,62.096,62.096,3.56,0,0,0,0,62.096,62.096,62.096,62.096,62.096,62.096
536512,Kairua,,,,0,,,,,,0,,,-37.725,176.275,61.484,61.484,3.48,0,0,0,0,61.484,61.484,61.484,61.484,61.484,61.484
536513,Bethlehem East,,,,0,,,,,,0,,,-37.725,176.125,62.07,62.07,3.55,0,0,0,0,62.07,62.07,62.07,62.07,62.07,62.07
536514,Bethlehem,,,,0,,,,,,0,,,-37.725,176.125,62.07,62.07,3.55,0,0,0,0,62.07,62.07,62.07,62.07,62.07,62.07
536515,Pacific View,,,,0,,,,,,0,,,-37.725,176.275,61.484,61.484,3.48,0,0,0,0,61.484,61.484,61.484,61.484,61.484,61.484
536516,Palm Beach,,,,0,,,,,,0,,,-37.725,176.275,61.484,61.484,3.48,0,0,0,0,61.484,61.484,61.484,61.484,61.484,61.484
536517,Gravatt,,,,0,,,,,,0,,,-37.725,176.275,61.484,61.484,3.48,0,0,0,0,61.484,61.484,61.484,61.484,61.484,61.484
536611,Matakana Island,,,,0,,,,,,0,,,-37.575,175.925,63.254,63.254,3.88,0,0,0,0,63.254,63.254,63.254,63.254,63.254,63.254
536613,Inlet-Tauranga Harbour North,,,,0,,,,,,0,,,-37.675,175.975,59.78,59.78,3.36,0,0,0,0,59.78,59.78,59.78,59.78,59.78,59.78
536614,Tahawai,44.638,62.024,56.121,4,58.911,8.095160077,44.638,62.024,56.121,4,58.911,8.095160077,-37.525,175.875,56.235,56.235,3.16,0,0,0,0,44.638,62.024,56.121,44.638,62.024,56.121
536615,Aongatete,38.734,61.929,52.736,6,54.93,9.553933494,38.734,61.929,52.736,6,54.93,9.553933494,-37.625,175.875,58.11,58.11,3.28,0,0,0,0,38.734,61.929,52.736,38.734,61.929,52.736
536620,Minden,43.765,59.78,53.693,7,55.928,6.318744918,43.765,59.78,53.693,7,55.928,6.318744918,-37.725,175.975,53.06,53.06,2.75,0,0,0,0,43.765,59.78,53.693,43.765,59.78,53.693
536630,Kaimai,39.817,61.825,49.82161905,21,49.511,6.130324759,39.817,61.825,49.82161905,21,49.511,6.130324759,-37.875,176.075,51.489,51.489,2.66,0,0,0,0,39.817,61.825,49.82161905,39.817,61.825,49.82161905
536641,Ohauiti-Ngapeke,57.877,62.021,59.949,2,59.949,2.930250501,57.877,62.021,59.949,2,59.949,2.930250501,-37.775,176.175,57.877,57.877,3.13,0,0,0,0,57.877,62.021,59.949,57.877,62.021,59.949
536642,Upper Papamoa,48.597,62.438,56.18825,8,56.057,5.330526395,48.597,62.438,56.18825,8,56.057,5.330526395,-37.825,176.275,58.076,58.076,3.15,0,0,0,0,48.597,62.438,56.18825,48.597,62.438,56.18825
536651,Paengaroa,61.324,61.324,61.324,1,61.324,,61.324,61.324,61.324,1,61.324,,-37.825,176.425,61.324,61.324,3.58,0,0,0,0,61.324,61.324,61.324,61.324,61.324,61.324
536653,Rangiuru,51.113,61.633,57.010875,8,57.462,4.352980865,51.113,61.633,57.010875,8,57.462,4.352980865,-37.875,176.325,54.206,54.206,3,0,0,0,0,51.113,61.633,57.010875,51.113,61.633,57.010875
536654,Pongakawa,52.466,61.324,57.56993333,15,58.978,2.729903961,52.466,61.324,57.56993333,15,58.978,2.729903961,-37.875,176.475,59.096,59.096,3.4,0,0,0,0,52.466,61.324,57.56993333,52.466,61.324,57.56993333
536810,Mt Maunganui North,,,,0,,,,,,0,,,-37.675,176.125,62.096,62.096,3.56,0,0,0,0,62.096,62.096,62.096,62.096,62.096,62.096
536821,Omanu,,,,0,,,,,,0,,,-37.675,176.125,62.096,62.096,3.56,0,0,0,0,62.096,62.096,62.096,62.096,62.096,62.096
536831,Arataki,,,,0,,,,,,0,,,-37.725,176.225,62.021,62.021,3.55,0,0,0,0,62.021,62.021,62.021,62.021,62.021,62.021
536832,Te Maunga,,,,0,,,,,,0,,,-37.725,176.225,62.021,62.021,3.55,0,0,0,0,62.021,62.021,62.021,62.021,62.021,62.021
537000,Matua,62.096,62.096,62.096,1,62.096,,62.096,62.096,62.096,1,62.096,,-37.675,176.125,62.096,62.096,3.56,0,0,0,0,62.096,62.096,62.096,62.096,62.096,62.096
537100,Bellevue,,,,0,,,,,,0,,,-37.675,176.125,62.096,62.096,3.56,0,0,0,0,62.096,62.096,62.096,62.096,62.096,62.096
537201,Otumoetai North,,,,0,,,,,,0,,,-37.675,176.125,62.096,62.096,3.56,0,0,0,0,62.096,62.096,62.096,62.096,62.096,62.096
537202,Otumoetai South,,,,0,,,,,,0,,,-37.675,176.125,62.096,62.096,3.56,0,0,0,0,62.096,62.096,62.096,62.096,62.096,62.096
537301,Brookfield,,,,0,,,,,,0,,,-37.675,176.125,62.096,62.096,3.56,0,0,0,0,62.096,62.096,62.096,62.096,62.096,62.096
537302,Te Reti,,,,0,,,,,,0,,,-37.725,176.125,62.07,62.07,3.55,0,0,0,0,62.07,62.07,62.07,62.07,62.07,62.07
537400,Judea,,,,0,,,,,,0,,,-37.675,176.125,62.096,62.096,3.56,0,0,0,0,62.096,62.096,62.096,62.096,62.096,62.096
537500,Gate Pa,,,,0,,,,,,0,,,-37.725,176.125,62.07,62.07,3.55,0,0,0,0,62.07,62.07,62.07,62.07,62.07,62.07
537601,Greerton,62.07,62.07,62.07,1,62.07,,62.07,62.07,62.07,1,62.07,,-37.725,176.125,62.07,62.07,3.55,0,0,0,0,62.07,62.07,62.07,62.07,62.07,62.07
