"Species","Code","N_models","EI_min","EI_max","EI_count","GI_min","GI_max","GI_count","Latitude","Longitude","EI","GI","generations","CS","HS","DS","WS","EI_min_cor","EI_max_cor","EI_avg_cor","GI_min_cor","GI_max_cor","GI_avg_cor"
"Rhynchophorus ferrugineus","549901","1.0","0.0","20.151","33.0","9.145","20.151","33.0","-40.575","176.275","17.466","17.466","1.02","0.0","0.0","0.0","0.0","0.0","20.151","12.1275454545455","9.145","20.151","16.9541818181818"
"Rhynchophorus ferrugineus","549902","1.0","0.0","0.0","3.0","13.534","15.22","3.0","-40.725","176.225","17.366","17.366","1.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13.534","15.22","14.1256666666667"
"Rhynchophorus ferrugineus","550101","1.0","","","0.0","","","0.0","-40.175","176.125","0.0","15.855","0.93","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15.855","15.855","15.855"
"Rhynchophorus ferrugineus","550102","1.0","","","0.0","","","0.0","-40.225","176.125","0.0","16.534","0.97","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16.534","16.534","16.534"
"Rhynchophorus ferrugineus","550200","1.0","0.0","19.515","20.0","7.852","19.515","20.0","-40.325","175.925","18.718","18.718","1.1","0.0","0.0","0.0","0.0","0.0","19.515","8.0948","7.852","19.515","15.6612"
"Rhynchophorus ferrugineus","550500","1.0","","","0.0","","","0.0","-40.325","175.875","18.939","18.939","1.12","0.0","0.0","0.0","0.0","18.939","18.939","18.939","18.939","18.939","18.939"
"Rhynchophorus ferrugineus","550600","1.0","","","0.0","","","0.0","-38.975","174.425","23.211","23.211","1.36","0.0","0.0","0.0","0.0","23.211","23.211","23.211","23.211","23.211","23.211"
"Rhynchophorus ferrugineus","550700","1.0","0.0","23.211","42.0","14.794","23.211","42.0","-38.925","174.575","20.477","20.477","1.2","0.0","0.0","0.0","0.0","0.0","23.211","18.6303333333333","14.794","23.211","19.7571904761905"
"Rhynchophorus ferrugineus","550800","1.0","","","0.0","","","0.0","-39.125","173.975","21.067","21.067","1.23","0.0","0.0","0.0","0.0","21.067","21.067","21.067","21.067","21.067","21.067"
"Rhynchophorus ferrugineus","550901","1.0","","","0.0","","","0.0","-39.025","174.175","21.678","21.678","1.27","0.0","0.0","0.0","0.0","21.678","21.678","21.678","21.678","21.678","21.678"
"Rhynchophorus ferrugineus","550902","1.0","","","0.0","","","0.0","-39.025","174.175","21.678","21.678","1.27","0.0","0.0","0.0","0.0","21.678","21.678","21.678","21.678","21.678","21.678"
"Rhynchophorus ferrugineus","551012","1.0","","","0.0","","","0.0","-39.075","174.125","20.546","20.546","1.2","0.0","0.0","0.0","0.0","20.546","20.546","20.546","20.546","20.546","20.546"
"Rhynchophorus ferrugineus","551013","1.0","21.678","21.678","1.0","21.678","21.678","1.0","-39.025","174.175","21.678","21.678","1.27","0.0","0.0","0.0","0.0","21.678","21.678","21.678","21.678","21.678","21.678"
