Code,AU2013_NAM,EI_min,EI_max,EI_mean,EI_count,EI_median,EI_stdev,GI_min,GI_max,GI_mean,GI_count,GI_median,GI_stdev,Latitude,Longitude,EI,GI,generations,CS,HS,DS,WS,EI_min_cor,EI_max_cor,EI_avg_cor,GI_min_cor,GI_max_cor,GI_avg_cor
568800,Gracefield,,,,0,,,,,,0,,,-41.225,174.925,38.086,38.086,2.66,0,0,0,0,38.086,38.086,38.086,38.086,38.086,38.086
568900,Moera,,,,0,,,,,,0,,,-41.225,174.925,38.086,38.086,2.66,0,0,0,0,38.086,38.086,38.086,38.086,38.086,38.086
569001,Woburn North,,,,0,,,,,,0,,,-41.225,174.925,38.086,38.086,2.66,0,0,0,0,38.086,38.086,38.086,38.086,38.086,38.086
569002,Woburn South,,,,0,,,,,,0,,,-41.225,174.925,38.086,38.086,2.66,0,0,0,0,38.086,38.086,38.086,38.086,38.086,38.086
569100,Hutt Central,,,,0,,,,,,0,,,-41.225,174.925,38.086,38.086,2.66,0,0,0,0,38.086,38.086,38.086,38.086,38.086,38.086
569201,Melling,,,,0,,,,,,0,,,-41.225,174.875,46.322,46.322,2.65,0,0,0,0,46.322,46.322,46.322,46.322,46.322,46.322
569202,Alicetown,,,,0,,,,,,0,,,-41.225,174.875,46.322,46.322,2.65,0,0,0,0,46.322,46.322,46.322,46.322,46.322,46.322
569301,Normandale,,,,0,,,,,,0,,,-41.175,174.875,42.32,42.32,2.38,0,0,0,0,42.32,42.32,42.32,42.32,42.32,42.32
569302,Maungaraki,,,,0,,,,,,0,,,-41.225,174.875,46.322,46.322,2.65,0,0,0,0,46.322,46.322,46.322,46.322,46.322,46.322
569401,Tirohanga,,,,0,,,,,,0,,,-41.175,174.925,40.716,40.716,2.47,0,0,0,0,40.716,40.716,40.716,40.716,40.716,40.716
569402,Belmont,40.716,40.716,40.716,1,40.716,,40.716,40.716,40.716,1,40.716,,-41.175,174.925,40.716,40.716,2.47,0,0,0,0,40.716,40.716,40.716,40.716,40.716,40.716
569500,Kelson,,,,0,,,,,,0,,,-41.175,174.925,40.716,40.716,2.47,0,0,0,0,40.716,40.716,40.716,40.716,40.716,40.716
569600,Haywards-Manor Park,,,,0,,,,,,0,,,-41.175,174.975,33.586,33.586,2.62,0,0,0,0,33.586,33.586,33.586,33.586,33.586,33.586
569800,Korokoro,,,,0,,,,,,0,,,-41.225,174.875,46.322,46.322,2.65,0,0,0,0,46.322,46.322,46.322,46.322,46.322,46.322
569900,Petone Central,46.322,46.322,46.322,1,46.322,,46.322,46.322,46.322,1,46.322,,-41.225,174.875,46.322,46.322,2.65,0,0,0,0,46.322,46.322,46.322,46.322,46.322,46.322
570000,Esplanade,,,,0,,,,,,0,,,-41.225,174.875,46.322,46.322,2.65,0,0,0,0,46.322,46.322,46.322,46.322,46.322,46.322
570100,Wilford,,,,0,,,,,,0,,,-41.225,174.875,46.322,46.322,2.65,0,0,0,0,46.322,46.322,46.322,46.322,46.322,46.322
