Species,Code,N_models,EI_min,EI_max,EI_count,GI_min,GI_max,GI_count,Latitude,Longitude,EI,GI,generations,CS,HS,DS,WS,EI_min_cor,EI_max_cor,EI_avg_cor,GI_min_cor,GI_max_cor,GI_avg_cor
Bactrocera tryoni,601302,1,0,0,13,5,10.007,13,-45.325,170.275,0,9.63,1.69,999,0,0,0,0,0,0,5,10.007,7.825
Bactrocera tryoni,601400,1,,,0,,,0,-45.575,170.675,0,9.165,1.23,999,0,0,0,0,0,0,9.165,9.165,9.165
Bactrocera tryoni,601500,1,,,0,,,0,-45.775,170.675,0,7.584,0.94,999,0,0,0,0,0,0,7.584,7.584,7.584
Bactrocera tryoni,601602,1,,,0,,,0,-45.775,170.575,0,7.367,0.92,999,0,0,0,0,0,0,7.367,7.367,7.367
Bactrocera tryoni,601603,1,0,0,24,4.395,10.55,24,-45.675,170.525,0,8.619,1.07,999,0,0,0,0,0,0,4.395,10.55,7.216208333
Bactrocera tryoni,601604,1,,,0,,,0,-45.625,170.625,0,10.55,1.36,289.271,0,0,0,0,0,0,10.55,10.55,10.55
Bactrocera tryoni,601605,1,,,0,,,0,-45.675,170.575,0,8.044,1,999,0,0,0,0,0,0,8.044,8.044,8.044
Bactrocera tryoni,601700,1,0,0,13,6.13,10.232,13,-45.475,170.475,0,6.13,0.76,999,0,0,0,0,0,0,6.13,10.232,8.036230769
Bactrocera tryoni,601900,1,,,0,,,0,-45.925,170.375,0,6.822,0.85,999,0,0,0,0,0,0,6.822,6.822,6.822
Bactrocera tryoni,602000,1,,,0,,,0,-45.925,170.325,0,5.454,0.68,999,0,0,0,0,0,0,5.454,5.454,5.454
Bactrocera tryoni,602100,1,,,0,,,0,-45.925,170.425,0,7.034,0.88,999,0,0,0,0,0,0,7.034,7.034,7.034
Bactrocera tryoni,602200,1,,,0,,,0,-45.825,170.225,0,7.907,0.98,999,0,0,0,0,0,0,7.907,7.907,7.907
Bactrocera tryoni,602300,1,,,0,,,0,-45.525,170.125,0,7.598,1.67,999,0,0,0,0,0,0,7.598,7.598,7.598
Bactrocera tryoni,602411,1,0,0,1,8.2,8.2,1,-45.875,170.325,0,8.2,1.02,999,0,0,0,0,0,0,8.2,8.2,8.2
Bactrocera tryoni,602412,1,0,0,1,8.17,8.17,1,-45.875,170.375,0,8.17,1.02,999,0,0,0,0,0,0,8.17,8.17,8.17
