Code,EI_min_cor,EI_max_cor,EI_avg_cor,GI_min_cor,GI_max_cor,GI_avg_cor
1459,0,56.34099579,9.015780449,0,56.34099579,9.278030396
1460,0,0,0,0,0,0
1461,0,0,0,0,0,0
1462,20.79915237,40.62863922,34.13957977,20.79915237,40.62863922,34.13957977
1463,19.48403358,42.86311722,34.26301575,19.48403358,42.86311722,34.26301575
1464,19.19100189,43.36100388,34.29051971,19.19100189,43.36100388,34.29051971
1465,19.44439125,41.61695862,33.13499069,19.44439125,41.61695862,33.13499069
1466,19.1985836,39.74093628,31.74140739,19.1985836,39.74093628,31.74140739
1467,14.12266636,39.72259903,28.81940269,14.12266636,39.72259903,28.81940651
1468,0,39.37000656,21.1604023,0,39.37000656,21.1604023
1469,1.192551732,38.96641922,21.51389694,1.192551732,38.96641922,21.51389694
1470,0,39.41655731,21.35988045,0,39.41655731,21.35988045
1471,0,39.4036293,21.30447197,0,39.4036293,21.30447197
1472,0,39.66173172,17.36793518,0,39.66173172,17.36797142
1473,0,40.3980751,15.20832539,0,40.3980751,15.20839405
1474,0,43.36100388,24.10134697,0,43.36100388,24.10134697
1475,0,43.36100388,24.10134697,0,43.36100388,24.10134697
1476,0,42.36226654,21.57411003,0,42.36226654,21.59066582
1477,0,43.78568268,12.5289278,0,43.78568268,12.67345619
1478,0,43.42900085,13.54479408,0,43.42900085,13.55019093
1479,0,43.42900085,13.54479408,0,43.42900085,13.55019093
1480,0,45.3014183,12.70837975,0,45.3014183,12.7466898
1481,0,45.45121384,12.64146709,0,45.45121384,12.68240929
1482,0,46.65092087,14.43260479,0,46.65092087,14.46405411
1483,0,46.26677704,16.36137009,0,46.26677704,16.36297607
1484,0,46.22401047,16.42796516,0,46.22401047,16.42819595
1485,0,46.66418076,16.13613701,0,46.66418076,16.13715172
1486,0,47.56462097,14.45085239,0,47.56462097,14.4514904
1487,0,50.74001694,9.317275047,0,50.74001694,9.318056107
1488,0,50.74001694,9.317275047,0,50.74001694,9.318056107
1489,0,51.96322632,9.251431465,0,51.96322632,9.309313774
1490,0,56.27660751,9.019247055,0,56.27660751,9.278489113
1491,1.670558095,54.20731354,18.10388374,1.695058227,54.20731354,18.21639442
1492,0.303310305,56.07254791,10.68487263,0.307758629,56.07254791,10.9204855
1493,0,56.34098434,9.015782356,0,56.34098434,9.278029442
1494,0,55.68585205,8.910946846,0,55.68585205,9.170145035
1495,0,56.34098434,9.015782356,0,56.34098434,9.278029442
1496,0,54.13155365,8.662220001,0,54.13155365,8.914185524
1497,19.64624977,42.58750153,34.24778748,19.64624977,42.58750153,34.24778748
1498,19.58624268,43.30172348,34.3860054,19.58624268,43.30172348,34.3860054
1499,19.44497681,43.32144165,34.34114838,19.44497681,43.32144165,34.34114838
1500,20.80132675,42.68862152,34.09104538,20.80132675,42.68862152,34.09104538
1501,19.19799995,39.83200455,31.80232811,19.19799995,39.83200455,31.80232811
1502,19.23117256,40.20398331,31.87657928,19.23117256,40.20398331,31.87657928
1503,12.50092983,40.42616653,27.93481636,12.50092983,40.42616653,27.93481636
1504,2.824744225,39.07120514,22.33375359,2.824744225,39.07120514,22.33375359
1505,0,39.54268646,21.90033722,0,39.54268646,21.90033722
1506,0,39.56360245,21.99002075,0,39.56360245,21.99002075
1507,0,40.03290939,22.35441399,0,40.03290939,22.35441399
1508,0,41.95869446,20.97020721,0,41.95869446,20.97022629
1509,0,42.76152802,22.30206108,0,42.76152802,22.30207443
1510,0,43.19268799,23.75930595,0,43.19268799,23.76105118
1511,0,41.40856552,20.13369179,0,41.40856552,20.15394402
1512,0,40.49966812,18.28668213,0,40.49966812,18.31636429
1513,0,40.84499359,17.62050247,0,40.84499359,17.64738274
1514,0,43.39454651,13.59913635,0,43.39454651,13.60482025
1515,0,43.42900085,13.54479408,0,43.42900085,13.55019093
1516,0,43.42900085,13.54479408,0,43.42900085,13.55019093
1517,0,44.92399979,15.08695698,0,44.92399979,15.08958817
1518,0,46.22400665,16.42796516,0,46.22400665,16.42819595
1519,0,46.22400665,16.42796516,0,46.22400665,16.42819595
1520,0,46.22400665,16.42796516,0,46.22400665,16.42819595
1521,1.237953424,46.07896042,17.29293251,1.237953424,46.07896042,17.29314804
1522,0,47.32675171,14.69163513,0,47.32675171,14.69199944
1523,0,50.42494202,9.813369751,0,50.42494202,9.814113617
1524,0,50.74001312,9.317275047,0,50.74001312,9.318056107
1525,0,52.43333817,9.226125717,0,52.43333817,9.305954933
1526,0,56.34098434,9.015781403,0,56.34098434,9.278029442
1527,0.034093022,56.31080627,9.203392982,0.034593023,56.31080627,9.462646484
1528,0,56.34098434,9.015781403,0,56.34098434,9.278029442
1529,0,56.3142128,9.151305199,0,56.3142128,9.416413307
1530,0,56.32760239,9.083542824,0,56.32760239,9.347222328
1531,0,55.72533035,12.13279438,0,55.72533035,12.46087646
1532,0,55.32153702,14.177248,0,55.32153702,14.54850388
1533,0,0,0,0,0,0
1534,20.03253555,43.42838669,34.55805206,20.03253555,43.42838669,34.55805206
1535,22.62565041,43.63602448,35.38243866,22.62565041,43.63602448,35.38243866
1536,20.12484932,43.49658203,34.47740173,20.12484932,43.49658203,34.47740173
1537,24.99260139,43.45195389,34.93688202,24.99260139,43.45195389,34.93688202
1538,20.27165413,43.19339371,33.4561348,20.27165413,43.19339371,33.4561348
1539,21.01963043,41.95091248,32.95950699,21.01963043,41.95091248,32.95950699
1540,23.36169434,41.01215744,33.2442627,23.36169434,41.01215744,33.2442627
1541,11.23025608,39.49429703,27.0229435,11.23025608,39.49429703,27.0229435
1542,0,39.59499741,22.12455559,0,39.59499741,22.12455559
1543,0.533651173,39.93516159,22.53663445,0.533651173,39.93516159,22.53663445
1544,0,43.18583679,24.00940132,0,43.18583679,24.00940132
1545,0,43.36100006,24.10134697,0,43.36100006,24.10134697
1546,0,41.71152878,20.74936295,0,41.71152878,20.76647377
1547,0,40.46600342,18.21827507,0,40.46600342,18.24830437
1548,0,40.46600342,18.21827507,0,40.46600342,18.24830437
1549,0,40.46600342,18.21827507,0,40.46600342,18.24830437
1550,0,40.46600342,18.21827507,0,40.46600342,18.24830437
1551,0,43.01556396,14.19690609,0,43.01556396,14.20574284
1552,0,44.7614975,14.91932964,0,44.7614975,14.92226124
1553,0,45.44400787,15.62336063,0,45.44400787,15.62503242
1554,0,46.22400665,16.42796516,0,46.22400665,16.42819595
1555,0,46.22400665,16.42796516,0,46.22400665,16.42819595
1556,0,46.22400665,16.42796516,0,46.22400665,16.42819595
1557,3.507534981,45.8130455,18.87870789,3.507534981,45.8130455,18.8788929
1558,0,46.22400665,16.42796516,0,46.22400665,16.42819595
1559,0,46.22400665,16.42796516,0,46.22400665,16.42819595
1560,0,47.32675171,14.69163513,0,47.32675171,14.69199944
1561,0,51.15858459,10.83734131,0,51.15858459,10.88058949
1562,0,56.34098434,9.015781403,0,56.34098434,9.278029442
1563,0,56.34098434,9.015781403,0,56.34098434,9.278029442
1564,0,56.34098434,9.015781403,0,56.34098434,9.278029442
1565,0,56.32760239,9.083542824,0,56.32760239,9.347222328
1566,0,55.45766068,13.48801708,0,55.45766068,13.84471989
1567,0,55.37735748,13.8945837,0,55.37735748,14.25987053
1568,0,55.189991,14.8432436,0,55.189991,15.22855949
1569,0,55.18999481,14.84324169,0,55.18999481,15.22856236
1570,0,51.51066589,13.85369396,0,51.51066589,14.21332645
1571,26.90526772,46.79273605,36.7687645,26.90526772,46.79273605,36.7687645
1572,29.17859077,44.20395279,37.38751221,29.17859077,44.20395279,37.38751221
1573,26.4457283,44.20402908,35.69849777,26.4457283,44.20402908,35.69849777
1574,23.821558,43.34061432,34.52695084,23.821558,43.34061432,34.52695084
1575,25.10994339,42.66633987,34.43198013,25.10994339,42.66633987,34.43198013
1576,24.23320389,41.80834579,33.71080017,24.23320389,41.80834579,33.71080017
1577,24.95329094,41.44122314,33.8319397,24.95329094,41.44122314,33.8319397
1578,8.21704483,40.64250183,26.75294685,8.21704483,40.64250183,26.75294685
1579,10.25661564,42.76625061,28.27745438,10.25661564,42.76625061,28.27745438
1580,5.910591125,43.47668457,26.74854088,5.910591125,43.47668457,26.74854088
1581,0,43.36099625,24.10134697,0,43.36099625,24.10134697
1582,0,43.16360855,23.70022774,0,43.16360855,23.70227623
1583,0,40.4659996,18.21827507,0,40.4659996,18.24830627
1584,0,40.4659996,18.21827507,0,40.4659996,18.24830627
1585,0,40.4659996,18.21827507,0,40.4659996,18.24830627
1586,0,40.4659996,18.21827507,0,40.4659996,18.24830627
1587,0,40.53334045,18.11206055,0,40.53334045,18.14153099
1588,0,42.06690979,16.35607147,0,42.06690979,16.37443733
1589,0,46.22399902,16.42796516,0,46.22399902,16.42819405
1590,0,46.22399902,16.42796516,0,46.22399902,16.42819405
1591,0,46.22399902,16.42796516,0,46.22399902,16.42819405
1592,0,46.22399902,16.42796516,0,46.22399902,16.42819405
1593,0,46.22399902,16.42796516,0,46.22399902,16.42819405
1594,0,46.22399902,16.42796516,0,46.22399902,16.42819405
1595,0,46.22399902,16.42796516,0,46.22399902,16.42819405
1596,0,46.22399902,16.42796516,0,46.22399902,16.42819405
1597,0,47.37817764,21.29112244,0,47.37817764,21.29117012
1598,0,51.23258209,17.06069756,0,51.23258209,17.16798019
1599,0,56.3409996,9.015779495,0,56.3409996,9.278030396
1600,0,56.3409996,9.015779495,0,56.3409996,9.278030396
1601,0,56.3409996,9.015779495,0,56.3409996,9.278030396
1602,0,56.00093079,10.73752975,0,56.00093079,11.03614235
1603,0,55.18999863,14.84324265,0,55.18999863,15.22856236
1604,0,55.18999863,14.84324265,0,55.18999863,15.22856236
1605,0,55.18999863,14.84324265,0,55.18999863,15.22856236
1606,0,55.18999863,14.84324265,0,55.18999863,15.22856236
1607,0,53.35031891,14.34846497,0,53.35031891,14.72094917
1608,28.02107048,46.51615143,37.12312698,28.02107048,46.51615143,37.12312698
1609,23.84358025,44.98854065,34.97276688,23.84358025,44.98854065,34.97276688
1610,23.40536118,41.68952179,33.54631805,23.40536118,41.68952179,33.54631805
