"Species","Code","N_models","EI_min","EI_max","EI_count","GI_min","GI_max","GI_count","Latitude","Longitude","EI","GI","generations","CS","HS","DS","WS","EI_min_cor","EI_max_cor","EI_avg_cor","GI_min_cor","GI_max_cor","GI_avg_cor"
"Euwallacea fornicatus","600322","1.0","0.0","0.0","3.0","4.911","5.243","3.0","-43.875","170.525","0.0","4.911","0.55","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.911","5.243","5.085"
"Euwallacea fornicatus","600323","1.0","0.0","10.196","333.0","0.0","10.196","333.0","-43.975","170.425","0.0","4.521","0.49","0.0","0.0","0.0","0.0","0.0","10.196","0.684843843843844","0.0","10.196","3.22425825825826"
"Euwallacea fornicatus","600410","1.0","0.0","0.0","160.0","0.193","7.941","160.0","-44.625","170.775","0.0","2.106","0.24","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.193","7.941","3.982375"
"Euwallacea fornicatus","600420","1.0","","","0.0","","","0.0","-44.525","171.175","0.0","6.677","0.72","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.677","6.677","6.677"
"Euwallacea fornicatus","600500","1.0","","","0.0","","","0.0","-44.725","171.025","0.0","5.01","0.54","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.01","5.01","5.01"
"Euwallacea fornicatus","600600","1.0","","","0.0","","","0.0","-45.075","170.925","0.0","3.994","0.43","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.994","3.994","3.994"
"Euwallacea fornicatus","600811","1.0","","","0.0","","","0.0","-45.025","171.025","0.0","4.616","0.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.616","4.616","4.616"
"Euwallacea fornicatus","600812","1.0","0.0","0.0","1.0","3.994","3.994","1.0","-45.075","170.925","0.0","3.994","0.43","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.994","3.994","3.994"
"Euwallacea fornicatus","600813","1.0","","","0.0","","","0.0","-45.125","170.925","0.0","4.52","0.49","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.52","4.52","4.52"
"Euwallacea fornicatus","600822","1.0","","","0.0","","","0.0","-44.875","170.725","0.0","5.719","0.61","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.719","5.719","5.719"
