"ClimateZone","Code","N_models","N_species","EI_min","EI_max","EI_count","GI_min","GI_max","GI_count","Latitude","Longitude","EI","GI","generations","CS","HS","DS","WS","EI_min_cor","EI_max_cor","EI_avg_cor","GI_min_cor","GI_max_cor","GI_avg_cor"
"Mediterranean","553700","9.0","6.0","0.0","52.171","9.0","0.0","52.171","9.0","-39.525","174.075","14.9226388888889","16.0946388888889","1.455","0.0","0.0","0.0","0.0","0.0","52.171","14.2949567901235","0.0","52.171","15.2481419753086"
"Mediterranean","553800","9.0","6.0","","","0.0","","","0.0","-39.575","174.125","17.2499444444444","18.5406111111111","1.51305555555556","0.0","0.0","0.0","0.0","0.0","51.148","17.2499444444444","0.0","51.148","18.5406111111111"
"Mediterranean","553900","9.0","6.0","","","0.0","","","0.0","-39.525","174.275","13.9028055555556","14.9741388888889","1.37861111111111","0.0","0.0","0.0","0.0","0.0","47.365","13.9028055555556","0.0","47.365","14.9741388888889"
"Mediterranean","554010","9.0","6.0","0.0","44.356","1.0","0.0","44.356","1.0","-39.575","174.275","14.4006666666667","15.474","1.31333333333333","0.0","0.0","0.0","0.0","0.0","44.356","14.4006666666667","0.0","44.356","15.474"
"Mediterranean","554020","9.0","6.0","","","0.0","","","0.0","-39.575","174.275","14.4006666666667","15.474","1.31333333333333","0.0","0.0","0.0","0.0","0.0","44.356","14.4006666666667","0.0","44.356","15.474"
"Mediterranean","554111","9.0","6.0","0.0","45.029","1.0","0.0","45.029","1.0","-39.575","174.275","14.4006666666667","15.474","1.31333333333333","0.0","0.0","0.0","0.0","0.0","45.029","19.0553888888889","0.0","45.029","20.3505555555556"
"Mediterranean","554113","9.0","6.0","","","0.0","","","0.0","-39.575","174.325","14.5638888888889","15.6753888888889","1.34305555555556","0.0","0.0","0.0","0.0","0.0","44.973","14.5638888888889","0.0","44.973","15.6753888888889"
"Mediterranean","554114","9.0","6.0","0.0","50.283","2.0","0.0","50.283","2.0","-39.525","174.225","13.4382777777778","14.5261111111111","1.40138888888889","0.0","0.0","0.0","0.0","0.0","50.283","15.2457222222222","0.0","50.283","16.3961388888889"
"Mediterranean","554115","9.0","6.0","","","0.0","","","0.0","-39.575","174.275","14.4006666666667","15.474","1.31333333333333","0.0","0.0","0.0","0.0","0.0","44.356","14.4006666666667","0.0","44.356","15.474"
"Mediterranean","554120","9.0","6.0","0.0","47.405","16.0","0.0","47.405","16.0","-39.525","174.425","14.0627222222222","15.1388888888889","1.32555555555556","0.0","0.0","0.0","0.0","0.0","47.405","12.9218645833333","0.0","47.405","15.4019895833333"
"Mediterranean","554130","9.0","6.0","0.0","50.775","3.0","0.0","50.775","3.0","-39.525","174.225","13.4382777777778","14.5261111111111","1.40138888888889","0.0","0.0","0.0","0.0","0.0","50.775","14.3843425925926","0.0","50.775","15.523787037037"
"Mediterranean","554300","9.0","6.0","","","0.0","","","0.0","-39.825","174.725","20.3813611111111","21.7598611111111","1.40138888888889","0.0","0.0","0.0","0.0","0.0","46.79","20.3813611111111","0.0","46.79","21.7598611111111"
