"Species","Code","N_models","EI_min","EI_max","EI_count","GI_min","GI_max","GI_count","Latitude","Longitude","EI","GI","generations","CS","HS","DS","WS","EI_min_cor","EI_max_cor","EI_avg_cor","GI_min_cor","GI_max_cor","GI_avg_cor"
"Contarinia nasturtii","571300","1.0","","","0.0","","","0.0","-41.125","174.875","45.417","45.417","6.22","0.0","0.0","0.0","0.0","45.417","45.417","45.417","45.417","45.417","45.417"
"Contarinia nasturtii","571400","1.0","","","0.0","","","0.0","-41.125","174.875","45.417","45.417","6.22","0.0","0.0","0.0","0.0","45.417","45.417","45.417","45.417","45.417","45.417"
"Contarinia nasturtii","571501","1.0","","","0.0","","","0.0","-41.125","174.875","45.417","45.417","6.22","0.0","0.0","0.0","0.0","45.417","45.417","45.417","45.417","45.417","45.417"
"Contarinia nasturtii","571502","1.0","","","0.0","","","0.0","-41.125","174.875","45.417","45.417","6.22","0.0","0.0","0.0","0.0","45.417","45.417","45.417","45.417","45.417","45.417"
"Contarinia nasturtii","571600","1.0","45.417","45.417","1.0","45.417","45.417","1.0","-41.125","174.875","45.417","45.417","6.22","0.0","0.0","0.0","0.0","45.417","45.417","45.417","45.417","45.417","45.417"
"Contarinia nasturtii","571800","1.0","","","0.0","","","0.0","-41.075","174.875","47.686","47.686","6.63","0.0","0.0","0.0","0.0","47.686","47.686","47.686","47.686","47.686","47.686"
"Contarinia nasturtii","571900","1.0","47.686","47.686","1.0","47.686","47.686","1.0","-41.075","174.875","47.686","47.686","6.63","0.0","0.0","0.0","0.0","47.686","47.686","47.686","47.686","47.686","47.686"
"Contarinia nasturtii","572000","1.0","","","0.0","","","0.0","-41.075","174.875","47.686","47.686","6.63","0.0","0.0","0.0","0.0","47.686","47.686","47.686","47.686","47.686","47.686"
"Contarinia nasturtii","572100","1.0","","","0.0","","","0.0","-41.125","174.875","45.417","45.417","6.22","0.0","0.0","0.0","0.0","45.417","45.417","45.417","45.417","45.417","45.417"
"Contarinia nasturtii","572200","1.0","","","0.0","","","0.0","-41.125","174.875","45.417","45.417","6.22","0.0","0.0","0.0","0.0","45.417","45.417","45.417","45.417","45.417","45.417"
"Contarinia nasturtii","572300","1.0","","","0.0","","","0.0","-41.125","174.825","45.311","45.311","6.19","0.0","0.0","0.0","0.0","45.311","45.311","45.311","45.311","45.311","45.311"
"Contarinia nasturtii","572500","1.0","","","0.0","","","0.0","-41.175","174.825","48.626","48.626","6.69","0.0","0.0","0.0","0.0","48.626","48.626","48.626","48.626","48.626","48.626"
"Contarinia nasturtii","572600","1.0","48.626","48.626","1.0","48.626","48.626","1.0","-41.175","174.825","48.626","48.626","6.69","0.0","0.0","0.0","0.0","48.626","48.626","48.626","48.626","48.626","48.626"
"Contarinia nasturtii","572701","1.0","","","0.0","","","0.0","-41.175","174.825","48.626","48.626","6.69","0.0","0.0","0.0","0.0","48.626","48.626","48.626","48.626","48.626","48.626"
"Contarinia nasturtii","572702","1.0","","","0.0","","","0.0","-41.175","174.825","48.626","48.626","6.69","0.0","0.0","0.0","0.0","48.626","48.626","48.626","48.626","48.626","48.626"
"Contarinia nasturtii","572900","1.0","48.052","48.052","1.0","48.052","48.052","1.0","-41.275","174.775","48.052","48.052","6.53","0.0","0.0","0.0","0.0","48.052","48.052","48.052","48.052","48.052","48.052"
"Contarinia nasturtii","573000","1.0","","","0.0","","","0.0","-41.275","174.775","48.052","48.052","6.53","0.0","0.0","0.0","0.0","48.052","48.052","48.052","48.052","48.052","48.052"
"Contarinia nasturtii","573101","1.0","","","0.0","","","0.0","-41.275","174.775","48.052","48.052","6.53","0.0","0.0","0.0","0.0","48.052","48.052","48.052","48.052","48.052","48.052"
